dataset,arithmetic,variant,query_profile,template_id,template_name,constraint_name,runs,median_ms,mean_ms,max_memory_mb
ldbc01,LIA,mid,complex,10,regular10,D6,100,3.174206,10.362003,373.937500
ldbc01,LIA,mid,complex,11,regular11,D4,100,1.937356,3.042113,302.011719
ldbc01,LIA,mid,complex,11,regular11,D5,100,1.834066,3.006260,316.464844
ldbc01,LIA,mid,complex,11,regular11,D6,100,3.106197,4.360641,374.433594
ldbc01,LIA,mid,complex,12,regular12,D4,100,1.912390,3.060696,301.976562
ldbc01,LIA,mid,complex,12,regular12,D5,100,1.937801,3.193772,317.296875
ldbc01,LIA,mid,complex,12,regular12,D6,100,3.200031,4.416470,366.632812
ldbc01,LIA,heavy,complex,1,regular01,D4,100,3.223121,4.501784,366.601562
ldbc01,LIA,heavy,complex,1,regular01,D5,100,3.336876,4.669534,374.394531
ldbc01,LIA,heavy,complex,1,regular01,D6,100,3.225141,6.393282,374.113281
ldbc01,LIA,heavy,complex,2,regular02,D4,100,3.150507,4.389048,366.117188
ldbc01,LIA,heavy,complex,2,regular02,D5,100,3.009262,4.268395,366.539062
ldbc01,LIA,heavy,complex,2,regular02,D6,100,3.133331,5.155663,373.816406
ldbc01,LIA,heavy,complex,3,regular03,D4,100,3.197431,4.448722,358.472656
ldbc01,LIA,heavy,complex,3,regular03,D5,100,3.200226,11.368564,362.917969
ldbc01,LIA,heavy,complex,3,regular03,D6,100,3.226756,5.050849,366.554688
ldbc01,LIA,heavy,complex,4,regular04,D4,100,3.253771,4.515731,366.679688
ldbc01,LIA,heavy,complex,4,regular04,D5,100,3.069021,4.323600,358.132812
ldbc01,LIA,heavy,complex,4,regular04,D6,100,3.238346,4.518351,366.136719
ldbc01,LIA,heavy,complex,5,regular05,D4,100,3.281487,4.504261,366.718750
ldbc01,LIA,heavy,complex,5,regular05,D5,100,3.301526,4.964849,373.750000
ldbc01,LIA,heavy,complex,5,regular05,D6,100,3.211382,4.460880,374.332031
ldbc01,LIA,heavy,complex,6,regular06,D4,100,3.123271,4.348965,366.164062
ldbc01,LIA,heavy,complex,6,regular06,D5,100,2.974286,4.681162,366.000000
ldbc01,LIA,heavy,complex,6,regular06,D6,100,3.209026,4.455688,366.503906
ldbc01,LIA,heavy,complex,7,regular07,D4,100,3.270492,4.580962,361.273438
ldbc01,LIA,heavy,complex,7,regular07,D5,100,3.253491,4.535821,369.070312
ldbc01,LIA,heavy,complex,7,regular07,D6,100,3.205132,4.466719,366.726562
ldbc01,LIA,heavy,complex,8,regular08,D4,100,3.270116,4.590540,368.929688
ldbc01,LIA,heavy,complex,8,regular08,D5,100,3.166607,4.406872,366.667969
ldbc01,LIA,heavy,complex,8,regular08,D6,100,3.228452,5.023080,374.304688
ldbc01,LIA,heavy,complex,9,regular09,D4,100,3.238866,4.475287,368.898438
ldbc01,LIA,heavy,complex,9,regular09,D5,100,3.264966,4.518108,373.527344
ldbc01,LIA,heavy,complex,9,regular09,D6,100,3.174066,5.026655,366.519531
ldbc01,LIA,heavy,complex,10,regular10,D4,100,3.273486,4.512848,368.929688
ldbc01,LIA,heavy,complex,10,regular10,D5,100,3.278002,4.717099,373.539062
ldbc01,LIA,heavy,complex,10,regular10,D6,100,3.249686,4.503432,366.468750
ldbc01,LIA,heavy,complex,11,regular11,D4,100,3.123971,4.397444,366.875000
ldbc01,LIA,heavy,complex,11,regular11,D5,100,3.227977,5.525620,373.910156
ldbc01,LIA,heavy,complex,11,regular11,D6,100,3.164821,5.274054,366.449219
ldbc01,LIA,heavy,complex,12,regular12,D4,100,3.240916,4.594070,369.351562
ldbc01,LIA,heavy,complex,12,regular12,D5,100,3.238472,4.588498,369.703125
ldbc01,LIA,heavy,complex,12,regular12,D6,100,3.255981,4.537394,374.093750
